number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,82.04502200472305,2025-11-15 11:52:36.251830,2025-11-15 11:52:37.264239,0 days 00:00:01.012409,9.563759526973396e-07,0.7492535061512953,0.23368298654735634,1.769972241254808e-06,5,7,0.8744019412693059,COMPLETE
1,83.21735851927718,2025-11-15 11:52:37.264239,2025-11-15 11:52:39.967428,0 days 00:00:02.703189,0.0013241056351907755,0.9766966730974682,0.23055390653769803,1.0951728359885016e-08,6,1,0.8426799091838986,COMPLETE
2,86.34080322450039,2025-11-15 11:52:39.967428,2025-11-15 11:52:45.265966,0 days 00:00:05.298538,0.0026634446753138856,0.9588870612564717,0.2456600788791129,0.13988071192040605,11,8,0.6459380340853166,COMPLETE
3,88.25952380537849,2025-11-15 11:52:45.266956,2025-11-15 11:52:52.913893,0 days 00:00:07.646937,0.0013532636785088263,0.7170069966666468,0.051229313804442816,0.01505461954644427,9,7,0.720916587211498,COMPLETE
4,88.9305387934727,2025-11-15 11:52:52.913893,2025-11-15 11:52:57.385964,0 days 00:00:04.472071,8.027743594569378e-08,0.9543244404043341,0.1986151827601255,1.5572591447800067e-05,11,9,0.7608235761968171,COMPLETE
5,91.2450183986855,2025-11-15 11:52:57.385964,2025-11-15 11:52:59.561005,0 days 00:00:02.175041,1.559085586943351,0.8131435741556963,0.09720301642449897,0.0029913109392181187,6,9,0.5234481596946249,COMPLETE
6,83.39220551544133,2025-11-15 11:52:59.562005,2025-11-15 11:53:48.891202,0 days 00:00:49.329197,1.7993530249425475e-05,0.6479808534398394,0.06769478650685556,6.908198301652108,14,4,0.8773238457649286,COMPLETE
7,93.26089645261057,2025-11-15 11:53:48.891202,2025-11-15 11:54:03.688239,0 days 00:00:14.797037,27.708123990732204,0.5755760098212819,0.05785461033855306,6.936565426084549e-05,9,1,0.9105528289184642,COMPLETE
8,73.08170716688483,2025-11-15 11:54:03.688239,2025-11-15 11:54:08.652904,0 days 00:00:04.964665,0.002216049658169263,0.7986858241154422,0.29641138772154296,10.673764174960096,10,9,0.6256870671035297,COMPLETE
9,95.4772295521321,2025-11-15 11:54:08.652904,2025-11-15 11:54:10.120509,0 days 00:00:01.467605,0.547397692188383,0.6527299591714091,0.18115839526577265,2.028584579475462e-05,5,4,0.5398065450779821,COMPLETE
10,73.6563497646726,2025-11-15 11:54:10.120509,2025-11-15 11:54:17.352716,0 days 00:00:07.232207,0.05178297453343908,0.8580835145215141,0.2841595065100611,51.91501989336551,15,10,0.6437581312791225,COMPLETE
11,79.64353089495714,2025-11-15 11:54:17.352716,2025-11-15 11:54:24.999642,0 days 00:00:07.646926,0.19920121075644276,0.8438062284676763,0.2729860594220144,87.71308115223324,15,10,0.6269578446719174,COMPLETE
12,75.30040208919914,2025-11-15 11:54:24.999642,2025-11-15 11:54:31.407784,0 days 00:00:06.408142,0.030327473533894,0.8336308663876633,0.2998182329327673,1.2068256223606904,13,10,0.6346248168508736,COMPLETE
13,76.35574836978425,2025-11-15 11:54:31.407891,2025-11-15 11:55:14.062943,0 days 00:00:42.655052,3.081926425476579e-05,0.8783435206656148,0.11783554815964775,27.932246293414874,12,6,0.7208751269501861,COMPLETE
14,81.13544381118045,2025-11-15 11:55:14.062943,2025-11-15 11:55:17.034685,0 days 00:00:02.971742,99.12706726220266,0.909864275787635,0.2972866538137728,0.9247656076964943,8,10,0.9957621421360684,COMPLETE
15,84.81154900791353,2025-11-15 11:55:17.034685,2025-11-15 11:55:33.592844,0 days 00:00:16.558159,0.02581492556290555,0.8000576847764751,0.1418593076220204,0.07013606632167209,15,8,0.5874370498627863,COMPLETE
16,71.57091422675661,2025-11-15 11:55:33.592844,2025-11-15 11:55:39.189766,0 days 00:00:05.596922,4.651308755966975e-05,0.7016482724498515,0.26313907518462515,4.379547708906891,10,5,0.6812187850907718,COMPLETE
17,104.75377680812508,2025-11-15 11:55:39.189766,2025-11-15 11:55:42.344445,0 days 00:00:03.154679,3.765162605063806e-05,0.5286610550117753,0.19511569472517704,1.697678322765708,8,4,0.7735103768014049,COMPLETE
18,102.08540260249404,2025-11-15 11:55:42.344445,2025-11-15 11:55:47.024117,0 days 00:00:04.679672,2.5889950721912563e-06,0.6667947293575418,0.26273024976164916,0.0006078650605601932,10,5,0.6903725727585974,COMPLETE
19,79.76256165674884,2025-11-15 11:55:47.024117,2025-11-15 11:55:55.011213,0 days 00:00:07.987096,0.0001507226039922615,0.7281422508326407,0.21973463424964296,0.13898723103212327,12,3,0.576653156724442,COMPLETE
20,78.20226477249862,2025-11-15 11:55:55.011213,2025-11-15 11:55:58.792143,0 days 00:00:03.780930,3.988520189483265e-08,0.7777872805941439,0.16046821936760292,6.158793158126553,8,6,0.7912763499396328,COMPLETE
21,85.49825498622914,2025-11-15 11:55:58.792143,2025-11-15 11:56:28.540136,0 days 00:00:29.747993,0.10201317813682459,0.6906218808671408,0.013998736578301835,75.52714520887395,10,8,0.6763042960834783,COMPLETE
22,71.9011715554876,2025-11-15 11:56:28.540136,2025-11-15 11:56:42.157532,0 days 00:00:13.617396,0.006360086255939134,0.8910270885245377,0.27209971874570615,10.581833076639308,13,9,0.5885582230956439,COMPLETE
23,88.9814774577239,2025-11-15 11:56:42.157532,2025-11-15 11:56:46.906769,0 days 00:00:04.749237,0.0002026022037192019,0.5907452444179295,0.25913627948912843,4.360677643938161,13,7,0.5850313704229831,COMPLETE
