number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,1.1389296374020166,2025-11-19 02:18:40.962005,2025-11-19 02:19:02.561162,0 days 00:00:21.599157,0.000814379502224617,0.9238587489362473,0.07398690565324108,0.030577444783384807,15,5,0.5156759363859806,COMPLETE
1,1.0706842375908674,2025-11-19 02:18:40.965005,2025-11-19 02:18:58.846959,0 days 00:00:17.881954,9.945045893662446,0.7032448735781008,0.07190593014055194,1.2269149152970974e-07,13,7,0.9372626623338766,COMPLETE
2,1.218225913301846,2025-11-19 02:18:40.970011,2025-11-19 02:18:56.754817,0 days 00:00:15.784806,1.1078561890966283e-06,0.5251089644509168,0.15947298636057394,0.018552577693010077,11,9,0.6934137651389138,COMPLETE
3,1.2734456949499042,2025-11-19 02:18:40.975012,2025-11-19 02:18:56.078904,0 days 00:00:15.103892,0.00027192091208350864,0.9108798937219245,0.2994578127779303,4.197304431817085e-07,10,10,0.8561020762526252,COMPLETE
4,1.1190341090588758,2025-11-19 02:18:40.977019,2025-11-19 02:18:57.350275,0 days 00:00:16.373256,7.749478896019281,0.6182967979264409,0.13095503434703154,3.0762682974606023e-06,12,8,0.9400701763263024,COMPLETE
5,1.1789776960267961,2025-11-19 02:18:40.981132,2025-11-19 02:18:52.041249,0 days 00:00:11.060117,0.00024637226388211187,0.9115706785407972,0.20544185167322712,14.83825160339786,7,10,0.5113576060529197,COMPLETE
6,1.2084730018517291,2025-11-19 02:18:40.997131,2025-11-19 02:19:02.108126,0 days 00:00:21.110995,0.2325382531224603,0.831463681496736,0.18808416934528427,0.7866697287480796,13,4,0.9281640034796264,COMPLETE
7,1.2196886880072526,2025-11-19 02:18:41.004138,2025-11-19 02:18:57.075429,0 days 00:00:16.071291,4.5749383123397225,0.6124236470528481,0.2710243766738431,6.471863783522388e-06,12,4,0.5265226296679504,COMPLETE
8,1.0691651998353107,2025-11-19 02:18:41.011152,2025-11-19 02:18:48.822790,0 days 00:00:07.811638,0.044031001436026375,0.767495155922163,0.03518436492634138,0.003561064067196447,5,10,0.6318183025429163,COMPLETE
9,1.0858424931575172,2025-11-19 02:18:41.027135,2025-11-19 02:19:02.663948,0 days 00:00:21.636813,0.013698880134627374,0.5990038706394586,0.05050356223041446,1.2476826539992951,14,2,0.627283028948682,COMPLETE
