number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,89.80733873392727,2025-11-16 12:32:26.066445,2025-11-16 12:32:38.942452,0 days 00:00:12.876007,0.029802856378071552,0.8185356644276953,0.19546289821229393,0.0003403924291026302,7,8,0.6096824128215034,COMPLETE
1,76.22503303171797,2025-11-16 12:32:26.068081,2025-11-16 12:35:19.053968,0 days 00:02:52.985887,0.003405915554944427,0.936341199335585,0.15469985870043212,14.89706421318475,13,5,0.8838827375335219,COMPLETE
2,92.71318772730022,2025-11-16 12:32:26.074901,2025-11-16 12:32:44.399629,0 days 00:00:18.324728,2.2698824438407352,0.8491411192208067,0.29879480907901385,3.889512165469643e-06,12,9,0.5089704877140737,COMPLETE
3,90.71198309213267,2025-11-16 12:32:26.077532,2025-11-16 12:32:56.993101,0 days 00:00:30.915569,3.596935017598358,0.7122072756212168,0.15667110660985498,1.3679323372721986e-05,13,10,0.9700100443112878,COMPLETE
4,74.34039179074034,2025-11-16 12:32:26.085299,2025-11-16 12:35:10.391828,0 days 00:02:44.306529,0.0013865329631886794,0.7747756175529131,0.09635218639769894,3.8217241922084852,15,10,0.6806753598003474,COMPLETE
5,78.41131336985806,2025-11-16 12:32:26.100712,2025-11-16 12:33:12.018183,0 days 00:00:45.917471,0.001463732351692824,0.767037027702126,0.21042636944520565,0.013118050776800833,12,9,0.6931118718778402,COMPLETE
6,93.83969544185653,2025-11-16 12:32:26.101216,2025-11-16 12:32:36.039457,0 days 00:00:09.938241,0.058685543884489225,0.730088418541625,0.2243458871676376,6.256188916128558e-06,7,4,0.946332447680039,COMPLETE
7,91.26306737675849,2025-11-16 12:32:26.101216,2025-11-16 12:32:34.110489,0 days 00:00:08.009273,7.588397754936532e-06,0.5917888959949029,0.24856170826754787,3.5496830403608495e-08,5,9,0.8226779561026131,COMPLETE
8,118.51903106556915,2025-11-16 12:32:34.126701,2025-11-16 12:33:13.517995,0 days 00:00:39.391294,0.0012382730171289766,0.5006948748651879,0.21615563033266974,0.00011262945601788325,13,4,0.8436915483996117,COMPLETE
9,102.73045004057434,2025-11-16 12:32:36.051141,2025-11-16 12:33:19.098484,0 days 00:00:43.047343,5.973053448671521,0.5329182989870509,0.1174424894743426,0.005899785941092229,13,1,0.5590123877431505,COMPLETE
10,91.78006891839128,2025-11-16 12:32:38.942452,2025-11-16 12:33:40.620335,0 days 00:01:01.677883,0.008783116243860875,0.5617388358751838,0.03913140130026381,1.047104813418868e-06,9,4,0.7579213750540985,COMPLETE
11,92.98287523151448,2025-11-16 12:32:44.407157,2025-11-16 12:33:17.882405,0 days 00:00:33.475248,30.315908953038026,0.6240248355666378,0.1933261791543493,0.0024887155468924557,13,3,0.9011860357122186,COMPLETE
12,88.90649213695536,2025-11-16 12:32:56.993101,2025-11-16 12:34:30.401293,0 days 00:01:33.408192,86.84416344993531,0.5594011610411221,0.03038008477863055,0.2771530887361726,11,7,0.6574996956797041,COMPLETE
13,81.06410161576521,2025-11-16 12:33:12.024715,2025-11-16 12:36:59.808121,0 days 00:03:47.783406,0.08510581290642477,0.9704125784501116,0.218483806352736,28.613550572483796,15,4,0.9563125769858309,COMPLETE
14,87.77235824007992,2025-11-16 12:33:13.532807,2025-11-16 12:33:38.896145,0 days 00:00:25.363338,0.00524063706112274,0.8908190281767907,0.2320463563338712,1.4424504190273226e-05,11,5,0.8453239284275602,COMPLETE
15,84.64785922483308,2025-11-16 12:33:17.882405,2025-11-16 12:36:31.436205,0 days 00:03:13.553800,5.815032348160553,0.8141381864850238,0.016159326438722612,1.0199390135077507e-06,12,10,0.6570988305088661,COMPLETE
16,85.67565923390505,2025-11-16 12:33:19.108246,2025-11-16 12:34:09.499057,0 days 00:00:50.390811,20.306753034782496,0.7884016498055493,0.12618821299570032,0.0010061389572345312,15,7,0.8235151272476395,COMPLETE
