number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,1.2534797391328008,2025-11-15 16:52:20.998415,2025-11-15 16:52:22.112916,0 days 00:00:01.114501,3.7517752395224554e-05,0.882070343276935,0.28481335448698436,1.0680852480422497e-08,7,6,0.7141543424648473,COMPLETE
1,1.1667837963380656,2025-11-15 16:52:22.112916,2025-11-15 16:52:24.435151,0 days 00:00:02.322235,1.0887624635732604e-05,0.9930137557010467,0.27381151684253346,17.087049071535276,10,10,0.9336784952301092,COMPLETE
2,1.1441858500830109,2025-11-15 16:52:24.435151,2025-11-15 16:52:25.216341,0 days 00:00:00.781190,1.8218032477988044,0.5480148550769397,0.25537001219209104,27.221394530216344,6,8,0.6252525273855012,COMPLETE
3,1.2396108493708364,2025-11-15 16:52:25.216341,2025-11-15 16:52:28.580658,0 days 00:00:03.364317,0.02534747154048809,0.8400784897937267,0.16031428878620033,0.00015640700977533932,14,6,0.7250422521223687,COMPLETE
4,1.1879840820337306,2025-11-15 16:52:28.580658,2025-11-15 16:52:29.411926,0 days 00:00:00.831268,1.8388606987128726e-08,0.8398209171131161,0.1865103246579097,1.9655361606938892e-05,6,10,0.8793502063427339,COMPLETE
5,1.2742209767537762,2025-11-15 16:52:29.411926,2025-11-15 16:52:34.463336,0 days 00:00:05.051410,0.00015505248636744497,0.632787549876918,0.2430615119532744,7.531672371858622e-07,15,3,0.8245373364905592,COMPLETE
6,1.3121365776022547,2025-11-15 16:52:34.463336,2025-11-15 16:52:36.286134,0 days 00:00:01.822798,2.1110131557931974e-06,0.9890792578163987,0.20313968127768142,1.0295258053639364e-05,10,9,0.5855056542557681,COMPLETE
7,1.3553244250609524,2025-11-15 16:52:36.286134,2025-11-15 16:52:38.060417,0 days 00:00:01.774283,0.0012785573005547593,0.602249925195596,0.23958247185499357,0.028548853376602124,14,10,0.5080318052390962,COMPLETE
8,1.1054714340522351,2025-11-15 16:52:38.060417,2025-11-15 16:52:40.038779,0 days 00:00:01.978362,9.800648853591061e-06,0.764333331202306,0.07099533760301045,0.012993436535236217,8,1,0.822442772885418,COMPLETE
9,1.2755810276743846,2025-11-15 16:52:40.038779,2025-11-15 16:52:42.362563,0 days 00:00:02.323784,0.19086621935824571,0.9943239024971064,0.2680523397976497,0.00033487666237263424,12,10,0.6985535221652048,COMPLETE
10,1.0973879110426403,2025-11-15 16:52:42.362563,2025-11-15 16:52:44.185502,0 days 00:00:01.822939,1.1472350716341732e-08,0.6964419154021396,0.06058343013862883,0.07978764667360373,8,1,0.8250474502683974,COMPLETE
11,1.1181037366020394,2025-11-15 16:52:44.185502,2025-11-15 16:52:45.990251,0 days 00:00:01.804749,1.2653970533916423e-08,0.7062389720562392,0.05503057701765201,0.0963682096985734,8,1,0.8541202442367847,COMPLETE
12,1.0941634215714717,2025-11-15 16:52:45.990251,2025-11-15 16:52:47.921126,0 days 00:00:01.930875,9.802855350879893e-07,0.7289264947124441,0.055357937586987205,0.059858842151718196,8,1,0.9766010342633985,COMPLETE
13,1.065412882557615,2025-11-15 16:52:47.921126,2025-11-15 16:52:49.666310,0 days 00:00:01.745184,2.4509561556966276e-07,0.7153775347601943,0.01264837564235903,0.6760761163443478,9,3,0.9884497876505132,COMPLETE
14,1.0629399395115513,2025-11-15 16:52:49.666310,2025-11-15 16:52:52.446791,0 days 00:00:02.780481,6.11145618715987e-07,0.752779111224039,0.012257949512634874,1.8602342844139312,11,3,0.999360616434054,COMPLETE
15,1.0649918079854084,2025-11-15 16:52:52.446791,2025-11-15 16:52:55.836729,0 days 00:00:03.389938,3.109094669499031e-07,0.774346571333831,0.017036157079232915,2.5302574037355923,12,4,0.9929065410079195,COMPLETE
16,1.0636630019293158,2025-11-15 16:52:55.836729,2025-11-15 16:52:58.128609,0 days 00:00:02.291880,27.20229921832717,0.8240369868696802,0.12003065558389563,1.8887143333744645,12,4,0.9328596149710603,COMPLETE
17,1.04340813871387,2025-11-15 16:52:58.128609,2025-11-15 16:52:59.244562,0 days 00:00:01.115953,69.89337996754337,0.9161152165955625,0.10773712039742343,64.40945859765537,12,4,0.9151793670806674,COMPLETE
18,1.0676626174428023,2025-11-15 16:52:59.244562,2025-11-15 16:53:03.106857,0 days 00:00:03.862295,0.0031792164123992345,0.9185391811627884,0.11463390544892112,81.50352736136851,11,5,0.9140599190116506,COMPLETE
19,1.0430905844987852,2025-11-15 16:53:03.106857,2025-11-15 16:53:03.735403,0 days 00:00:00.628546,88.5001480026957,0.5001278730317584,0.10469419536404838,0.005862415664562567,11,3,0.7843447993680702,COMPLETE
20,1.041837184572041,2025-11-15 16:53:03.735403,2025-11-15 16:53:04.347680,0 days 00:00:00.612277,93.41367266350946,0.5080352138305115,0.10387753183839525,1.3772695587783257e-07,13,7,0.7624331822298978,COMPLETE
21,1.0508285244361364,2025-11-15 16:53:04.347680,2025-11-15 16:53:05.299426,0 days 00:00:00.951746,61.3449926984252,0.5086410192071904,0.11951730355940064,2.9437207793940397e-08,13,7,0.7639718247176502,COMPLETE
22,1.0894190797120935,2025-11-15 16:53:05.299426,2025-11-15 16:53:08.520494,0 days 00:00:03.221068,4.977313686742183,0.5858184532197582,0.08953445456771517,2.6844376960679296e-07,14,5,0.775906007730344,COMPLETE
23,1.1416418675416815,2025-11-15 16:53:08.520494,2025-11-15 16:53:11.001078,0 days 00:00:02.480584,2.785530719664106,0.5200878215094561,0.14763040460973298,0.0044638783015125034,13,7,0.6817137471910621,COMPLETE
