number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,1.2196710629925946,2025-11-15 17:49:37.828173,2025-11-15 17:49:41.032596,0 days 00:00:03.204423,0.00010566453370397782,0.7444071480134948,0.24825471679403754,0.0031411530899007616,12,6,0.7873623175940512,COMPLETE
1,1.1804464186250894,2025-11-15 17:49:41.032596,2025-11-15 17:49:44.655274,0 days 00:00:03.622678,3.902672152748048,0.599210766698882,0.2835711715320446,0.01691975050161946,15,4,0.5856799821789604,COMPLETE
2,1.1898675624533246,2025-11-15 17:49:44.655274,2025-11-15 17:49:47.934811,0 days 00:00:03.279537,0.006004050282320548,0.9389729575448736,0.13526884510292625,3.694490474224577e-06,13,8,0.5568572271919531,COMPLETE
3,1.402917492560879,2025-11-15 17:49:47.934811,2025-11-15 17:49:51.185581,0 days 00:00:03.250770,0.7500380560932799,0.8033507617294593,0.29255137493842126,0.021101661615616992,9,4,0.6936801270465351,COMPLETE
4,1.1933979552411587,2025-11-15 17:49:51.185581,2025-11-15 17:49:56.277617,0 days 00:00:05.092036,0.03977473472241974,0.7303319991051356,0.2075462512722715,0.01312599175553654,14,6,0.9786768450661812,COMPLETE
5,1.1017137698214412,2025-11-15 17:49:56.277617,2025-11-15 17:49:57.818800,0 days 00:00:01.541183,0.029231764337398252,0.6319928637896275,0.06395579108642684,0.0011726367567737876,7,1,0.8760161910766698,COMPLETE
6,1.0712154378454437,2025-11-15 17:49:57.818800,2025-11-15 17:49:58.737847,0 days 00:00:00.919047,0.0001664365303038308,0.63026202826057,0.038267123529099674,1.658253213731943e-08,7,10,0.975541699357269,COMPLETE
7,1.218827525459227,2025-11-15 17:49:58.737847,2025-11-15 17:50:00.057804,0 days 00:00:01.319957,1.4190385687169453e-07,0.9653826115409182,0.26742301721411127,0.9598998903425657,6,7,0.9200722637663457,COMPLETE
8,1.2122975295373437,2025-11-15 17:50:00.057804,2025-11-15 17:50:03.567677,0 days 00:00:03.509873,2.4605617822641963,0.9022516430175942,0.25939839326051056,2.7980882504225975e-08,9,4,0.7676595501363266,COMPLETE
9,1.0568562466441764,2025-11-15 17:50:03.567677,2025-11-15 17:50:05.311874,0 days 00:00:01.744197,3.2922784515770605e-05,0.8423228158531988,0.015798827517784695,1.8663806918614905,7,3,0.921172526300714,COMPLETE
10,1.0894986842095085,2025-11-15 17:50:05.311874,2025-11-15 17:50:06.362872,0 days 00:00:01.050998,2.2663349527996798e-07,0.8400920092520088,0.11210602470272091,7.229564368905025,5,1,0.8663595594942264,COMPLETE
11,1.0476137015874847,2025-11-15 17:50:06.362872,2025-11-15 17:50:07.847879,0 days 00:00:01.485007,2.3237626243574407e-05,0.5006297129937585,0.010151625615619247,1.2267308994336619e-05,8,10,0.9944371165383002,COMPLETE
12,1.052758422015438,2025-11-15 17:50:07.847879,2025-11-15 17:50:10.319203,0 days 00:00:02.471324,9.135949866749888e-06,0.6856688122761623,0.010526604523745348,1.7548184791664194e-05,11,10,0.9988180415066087,COMPLETE
13,1.1308285428521412,2025-11-15 17:50:10.319203,2025-11-15 17:50:12.537667,0 days 00:00:02.218464,3.070106445554785e-06,0.5035830259519388,0.07513134822488546,1.4080794513470417e-05,11,10,0.9932019417565751,COMPLETE
14,1.0519477749945527,2025-11-15 17:50:12.537667,2025-11-15 17:50:14.652669,0 days 00:00:02.115002,1.1196802223096204e-08,0.5153073139794956,0.016683740268003174,1.05248621951222e-05,10,9,0.6856817527378194,COMPLETE
15,1.2661263554451903,2025-11-15 17:50:14.652669,2025-11-15 17:50:16.217481,0 days 00:00:01.564812,2.2648098696988026e-08,0.5103863485952012,0.18459747998541626,1.2969230982882108e-06,10,8,0.673324010175532,COMPLETE
16,1.1374046339474972,2025-11-15 17:50:16.217481,2025-11-15 17:50:17.103978,0 days 00:00:00.886497,1.2165364751881214e-08,0.5658311888943166,0.09337150957845501,0.0001312144407915429,8,8,0.6278845072371341,COMPLETE
17,1.0702709480843344,2025-11-15 17:50:17.103978,2025-11-15 17:50:18.118659,0 days 00:00:01.014681,1.4178495661415869e-06,0.5531119135937069,0.044755791595045336,5.356682720068728e-07,9,9,0.8208602602909773,COMPLETE
18,1.1956812539123016,2025-11-15 17:50:18.118659,2025-11-15 17:50:19.592536,0 days 00:00:01.473877,0.0006196078214094454,0.6832344688141878,0.14123716731301547,9.706896456168966e-05,11,9,0.7049900798708315,COMPLETE
19,1.0791002101774791,2025-11-15 17:50:19.592536,2025-11-15 17:50:19.987525,0 days 00:00:00.394989,5.417485731930958e-07,0.5609818924531849,0.0487909136934004,2.8864012062176833e-07,5,9,0.5113803634278722,COMPLETE
20,1.0635618001172584,2025-11-15 17:50:19.987525,2025-11-15 17:50:20.927453,0 days 00:00:00.939928,28.8958479908649,0.6598674381332499,0.10284368666145088,0.00016565809397419966,10,7,0.7210002254682745,COMPLETE
21,1.0490521602562768,2025-11-15 17:50:20.927453,2025-11-15 17:50:22.287584,0 days 00:00:01.360131,1.840292636687297e-05,0.5006763464196347,0.012860011011532177,1.6756200374935703e-05,12,10,0.9311190123016967,COMPLETE
22,1.0661507367872656,2025-11-15 17:50:22.287584,2025-11-15 17:50:24.092804,0 days 00:00:01.805220,2.253059509695478e-05,0.5278581104565372,0.02835377407066888,1.0734962614110754e-05,13,10,0.926728975794745,COMPLETE
23,1.1456288459651944,2025-11-15 17:50:24.092804,2025-11-15 17:50:25.997658,0 days 00:00:01.904854,0.00240871043672391,0.5978721268745668,0.07645877004803668,1.235427437829405e-07,12,9,0.8331958657072418,COMPLETE
24,1.0482906131208902,2025-11-15 17:50:25.997658,2025-11-15 17:50:26.917792,0 days 00:00:00.920134,6.96189499008041e-08,0.505588428197992,0.012566956694908937,9.035183072390049e-05,8,7,0.6430604102052757,COMPLETE
25,1.0895050387559073,2025-11-15 17:50:26.917792,2025-11-15 17:50:27.967873,0 days 00:00:01.050081,1.565651012059525e-07,0.5909757201861559,0.054384130934495505,0.000342197758600638,8,7,0.6375416462269401,COMPLETE
26,1.0732348865724621,2025-11-15 17:50:27.967873,2025-11-15 17:50:29.122575,0 days 00:00:01.154702,4.611196746467717e-06,0.5442935501116192,0.03105573814844354,0.11437397276676473,8,5,0.9555735623905679,COMPLETE
27,1.196772829690951,2025-11-15 17:50:29.122575,2025-11-15 17:50:29.837426,0 days 00:00:00.714851,0.0002732156387913485,0.5743554683106268,0.18133335526562186,6.678619298107088e-05,6,8,0.750393653657486,COMPLETE
