number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,84.50194226773722,2025-11-15 15:47:50.317144,2025-11-15 15:47:51.632322,0 days 00:00:01.315178,3.7517752395224554e-05,0.882070343276935,0.28481335448698436,1.0680852480422497e-08,7,6,0.7141543424648473,COMPLETE
1,74.74199319882287,2025-11-15 15:47:51.633322,2025-11-15 15:47:54.770633,0 days 00:00:03.137311,1.0887624635732604e-05,0.9930137557010467,0.27381151684253346,17.087049071535276,10,10,0.9336784952301092,COMPLETE
2,84.24416795530549,2025-11-15 15:47:54.770633,2025-11-15 15:47:55.500844,0 days 00:00:00.730211,1.8218032477988044,0.5480148550769397,0.25537001219209104,27.221394530216344,6,8,0.6252525273855012,COMPLETE
3,84.86200399880924,2025-11-15 15:47:55.500844,2025-11-15 15:48:00.744462,0 days 00:00:05.243618,0.02534747154048809,0.8400784897937267,0.16031428878620033,0.00015640700977533932,14,6,0.7250422521223687,COMPLETE
4,92.19864728105922,2025-11-15 15:48:00.744462,2025-11-15 15:48:01.800564,0 days 00:00:01.056102,1.8388606987128726e-08,0.8398209171131161,0.1865103246579097,1.9655361606938892e-05,6,10,0.8793502063427339,COMPLETE
5,88.90662068215141,2025-11-15 15:48:01.800564,2025-11-15 15:48:08.240673,0 days 00:00:06.440109,0.00015505248636744497,0.632787549876918,0.2430615119532744,7.531672371858622e-07,15,3,0.8245373364905592,COMPLETE
6,75.50253581474513,2025-11-15 15:48:08.240673,2025-11-15 15:48:10.352593,0 days 00:00:02.111920,2.1110131557931974e-06,0.9890792578163987,0.20313968127768142,1.0295258053639364e-05,10,9,0.5855056542557681,COMPLETE
7,75.13603184349276,2025-11-15 15:48:10.352593,2025-11-15 15:48:12.308336,0 days 00:00:01.955743,0.0012785573005547593,0.602249925195596,0.23958247185499357,0.028548853376602124,14,10,0.5080318052390962,COMPLETE
8,84.2220976163121,2025-11-15 15:48:12.308336,2025-11-15 15:48:16.776937,0 days 00:00:04.468601,9.800648853591061e-06,0.764333331202306,0.07099533760301045,0.012993436535236217,8,1,0.822442772885418,COMPLETE
9,88.48038058549486,2025-11-15 15:48:16.776937,2025-11-15 15:48:22.316895,0 days 00:00:05.539958,0.19086621935824571,0.9943239024971064,0.2680523397976497,0.00033487666237263424,12,10,0.6985535221652048,COMPLETE
10,100.67748705201146,2025-11-15 15:48:22.316895,2025-11-15 15:48:45.885606,0 days 00:00:23.568711,1.149767183116246e-08,0.9170894065200568,0.09934060205542364,99.53811555615106,10,4,0.9596155668349734,COMPLETE
11,81.36426572734896,2025-11-15 15:48:45.885606,2025-11-15 15:48:47.465076,0 days 00:00:01.579470,0.0017175597190171817,0.6690722117362133,0.2972926462880197,0.17218571372289787,12,8,0.5075791646163158,COMPLETE
