number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,83.66861868013294,2025-11-17 12:45:00.737539,2025-11-17 12:46:17.443811,0 days 00:01:16.706272,0.00011962911277323577,0.6572127748699235,0.05595987125806649,29.04796308160188,5,1,0.6863332175853468,COMPLETE
1,82.77881935326299,2025-11-17 12:45:00.739540,2025-11-17 12:45:43.366884,0 days 00:00:42.627344,16.23345187945442,0.8097779630088708,0.21973718693869107,1.0867850842228106,9,2,0.6918745795992683,COMPLETE
2,89.11218842295283,2025-11-17 12:45:00.741546,2025-11-17 12:45:41.636078,0 days 00:00:40.894532,2.1643758408355565,0.8184352236884882,0.11576246136636446,0.0013528062042663337,7,4,0.5637520268809011,COMPLETE
3,83.22410226983973,2025-11-17 12:45:00.753542,2025-11-17 12:46:53.221914,0 days 00:01:52.468372,1.8022709361101032e-05,0.7526042363778696,0.18795028604084058,2.1146545178033552e-07,12,6,0.5714232774475762,COMPLETE
4,91.98152288920404,2025-11-17 12:45:00.755543,2025-11-17 12:47:07.077080,0 days 00:02:06.321537,4.2706735221312397e-07,0.8770553294870584,0.07309381851714757,0.0034618361952443843,12,2,0.9188263365235968,COMPLETE
5,82.5764969842812,2025-11-17 12:45:00.763546,2025-11-17 12:46:59.988211,0 days 00:01:59.224665,0.016504080530569062,0.7675900276306384,0.11409046443968199,2.1878623963022485e-05,14,5,0.6236429697196357,COMPLETE
6,87.57017011877129,2025-11-17 12:45:00.779548,2025-11-17 12:48:39.568313,0 days 00:03:38.788765,4.285872859619834e-05,0.9979548645621836,0.028754483952061698,2.1545123701857798e-08,14,3,0.5599321276908702,COMPLETE
7,82.34154832175521,2025-11-17 12:45:00.781549,2025-11-17 12:46:02.636841,0 days 00:01:01.855292,6.679873428841065e-06,0.9069212467094574,0.2937955494139069,0.7177883085799752,15,6,0.6475684205071106,COMPLETE
8,93.38348727070212,2025-11-17 12:45:00.788549,2025-11-17 12:47:46.981311,0 days 00:02:46.192762,7.37765275500713e-05,0.9939748152284018,0.06927810642734124,3.145905168825383e-05,14,1,0.8296478541255217,COMPLETE
9,86.56154158984008,2025-11-17 12:45:00.797553,2025-11-17 12:47:59.884537,0 days 00:02:59.086984,0.05438299225015348,0.6168847621792986,0.051821333216873634,1.8447748882473457e-08,14,5,0.8331437185178188,COMPLETE
10,77.44688022260902,2025-11-17 12:45:00.802553,2025-11-17 12:49:44.929827,0 days 00:04:44.127274,6.463951916646123e-08,0.7198495381640109,0.11255192183794265,18.2395580808824,14,8,0.7786354128597698,COMPLETE
11,88.23821003590393,2025-11-17 12:45:00.815557,2025-11-17 12:46:14.469737,0 days 00:01:13.654180,10.610669123831515,0.7400785126074101,0.15831832446205357,1.7141138701693592e-07,14,10,0.9117264521723853,COMPLETE
12,85.55869049347478,2025-11-17 12:45:41.641078,2025-11-17 12:46:17.401653,0 days 00:00:35.760575,0.0018502050709012486,0.7617749499141555,0.19450048405738848,2.1398875149386326e-05,8,8,0.6240211170678913,COMPLETE
13,74.60493500650799,2025-11-17 12:45:43.375187,2025-11-17 12:48:27.265407,0 days 00:02:43.890220,0.00037934976705721296,0.921130976233749,0.2007529912313523,26.219099290489964,11,8,0.8088360192316503,COMPLETE
14,83.98660959768155,2025-11-17 12:46:02.643843,2025-11-17 12:46:27.361055,0 days 00:00:24.717212,0.00016939625586614721,0.9187583741269802,0.2316831653615151,0.02111972348066146,7,4,0.561923444789981,COMPLETE
15,88.36970489690142,2025-11-17 12:46:14.475737,2025-11-17 12:46:57.171333,0 days 00:00:42.695596,0.0005321289185857708,0.5461432640262859,0.22104864096711818,0.021201053016299133,8,7,0.9517470694991985,COMPLETE
16,87.46351206739513,2025-11-17 12:46:17.404650,2025-11-17 12:47:12.940324,0 days 00:00:55.535674,0.8038348018662427,0.5039608813932636,0.21414792674596408,0.0007939247433805754,13,3,0.8663493609591535,COMPLETE
17,87.34249397051217,2025-11-17 12:46:17.444810,2025-11-17 12:47:33.330406,0 days 00:01:15.885596,6.093619321383786e-08,0.5610860444027248,0.14282605126962591,1.919228896811379e-08,11,1,0.8064646737480778,COMPLETE
18,90.76576066341485,2025-11-17 12:46:27.364161,2025-11-17 12:47:51.694672,0 days 00:01:24.330511,1.8333241410132428e-06,0.8766219227447264,0.256764120832052,9.82275056139818e-08,15,5,0.8880347005372506,COMPLETE
19,91.7693571449679,2025-11-17 12:46:53.227908,2025-11-17 12:47:31.880875,0 days 00:00:38.652967,1.4893579323616235e-06,0.5139564027762921,0.29875170662279693,6.120235522993973e-07,12,2,0.7025749028295618,COMPLETE
20,88.15534750562765,2025-11-17 12:46:57.177310,2025-11-17 12:48:00.068368,0 days 00:01:02.891058,0.7068749077248351,0.7144345829120029,0.04088583173464874,0.04101469933501882,8,7,0.8234646593548596,COMPLETE
21,80.84558659612368,2025-11-17 12:47:00.003211,2025-11-17 12:48:21.642198,0 days 00:01:21.638987,1.3540478335613051e-08,0.9760006999789367,0.28826308651569704,92.77073291666665,12,9,0.8339451357458406,COMPLETE
22,90.74806939332213,2025-11-17 12:47:07.084069,2025-11-17 12:47:47.869074,0 days 00:00:40.785005,1.1319520420018268e-08,0.9676353187535655,0.2907845467875949,3.292104550985957e-05,14,5,0.7896652942893273,COMPLETE
23,85.88294456117231,2025-11-17 12:47:12.944322,2025-11-17 12:47:50.331904,0 days 00:00:37.387582,0.03492704576540786,0.9904208890089599,0.2811213786252419,2.709788320017084e-05,15,5,0.7866153380022702,COMPLETE
24,85.41908365179891,2025-11-17 12:47:31.883874,2025-11-17 12:48:08.479817,0 days 00:00:36.595943,0.014186897587329045,0.9408613300733557,0.2950937484825675,2.9091255121401198e-05,15,5,0.8044386429171408,COMPLETE
25,86.3820195669361,2025-11-17 12:47:33.336406,2025-11-17 12:48:37.795466,0 days 00:01:04.459060,0.12012945685890472,0.9794371593882174,0.26941885745574934,2.078460655106775e-05,15,5,0.7745219387245409,COMPLETE
26,79.66543103908269,2025-11-17 12:47:46.987313,2025-11-17 12:51:26.134783,0 days 00:03:39.147470,0.031220860232995726,0.6512889830048618,0.015891275525975745,1.642568730346246,15,5,0.63450877286069,COMPLETE
27,76.24771105035789,2025-11-17 12:47:47.873053,2025-11-17 12:50:11.238182,0 days 00:02:23.365129,0.020708198847926743,0.6652926296651519,0.026563664535254286,0.882264442764725,15,8,0.6311235901608437,COMPLETE
28,77.3053267592653,2025-11-17 12:47:50.336906,2025-11-17 12:49:50.910314,0 days 00:02:00.573408,0.014830016112772335,0.6643012705893708,0.020474120458899542,0.550847966554478,15,8,0.5023871740165161,COMPLETE
29,82.16771337531713,2025-11-17 12:47:51.697672,2025-11-17 12:50:10.777041,0 days 00:02:19.079369,0.011991630077708565,0.623263346776461,0.01033906099999686,0.9614413730510529,10,8,0.627984800459726,COMPLETE
30,77.53749608327423,2025-11-17 12:47:59.892535,2025-11-17 12:48:29.170612,0 days 00:00:29.278077,0.0036084561941630575,0.6781949460916677,0.10214722200406456,1.1319126685307803,10,8,0.5097604652975412,COMPLETE
31,79.67155205899077,2025-11-17 12:48:00.070368,2025-11-17 12:49:11.389603,0 days 00:01:11.319235,0.014570705924048848,0.8328307151204862,0.09919373692117432,62.456189065588966,10,9,0.5009891969253384,COMPLETE
32,77.92355467524109,2025-11-17 12:48:08.481819,2025-11-17 12:48:33.126435,0 days 00:00:24.644616,82.52645217513198,0.789857431399378,0.10817392527753686,5.086590009341882,9,8,0.6446786958254955,COMPLETE
33,79.11683601600126,2025-11-17 12:48:21.647206,2025-11-17 12:49:24.152632,0 days 00:01:02.505426,1.1095150012339064e-08,0.8862854273580424,0.09831734107180913,66.73179707103195,11,10,0.5054933874306933,COMPLETE
34,81.40211158458936,2025-11-17 12:48:27.268408,2025-11-17 12:48:45.673771,0 days 00:00:18.405363,9.364452929103749e-06,0.9003522647701093,0.2535112875834481,79.20890260001993,10,9,0.5001836492264942,COMPLETE
35,84.00394474334053,2025-11-17 12:48:29.176614,2025-11-17 12:50:48.679550,0 days 00:02:19.502936,0.002953201132047708,0.6561999838743797,0.014744877864233175,85.05964226149918,10,10,0.5123729388296877,COMPLETE
36,82.18443571631344,2025-11-17 12:48:33.128436,2025-11-17 12:48:52.605870,0 days 00:00:19.477434,75.72568858769415,0.6531761018195151,0.10667913573437342,3.5256318549410404,10,9,0.5135428300115299,COMPLETE
37,78.73739560281709,2025-11-17 12:48:37.797467,2025-11-17 12:50:00.967713,0 days 00:01:23.170246,62.70430530392573,0.6447074601771924,0.018506958445185184,3.7884236934941664,10,9,0.5039340700017328,COMPLETE
38,76.52759784463858,2025-11-17 12:48:39.575318,2025-11-17 12:49:46.676105,0 days 00:01:07.100787,0.00312034630432987,0.6809472681826266,0.10926700587958893,5.792104673281054,10,9,0.5003703344616974,COMPLETE
39,75.2719380603847,2025-11-17 12:48:45.677767,2025-11-17 12:49:28.283922,0 days 00:00:42.606155,0.003416830689632783,0.6517688224281897,0.09860348399730333,4.606907663484854,10,8,0.7197940510430179,COMPLETE
40,77.18394391509902,2025-11-17 12:48:52.610869,2025-11-17 12:49:01.090861,0 days 00:00:08.479992,0.00292564853866774,0.691101490192507,0.14750986941355246,6.720935777984481,5,8,0.7414100953228674,COMPLETE
41,80.4509585714523,2025-11-17 12:49:01.093865,2025-11-17 12:49:09.616510,0 days 00:00:08.522645,0.002484783112558112,0.6844317336151937,0.16727964419555352,15.548769802606008,5,10,0.7363538067249285,COMPLETE
42,77.29185473290366,2025-11-17 12:49:09.620610,2025-11-17 12:49:18.735195,0 days 00:00:09.114585,0.00577922966257068,0.6369318170103129,0.13842501309689842,7.389073493860299,5,8,0.7527882833543271,COMPLETE
43,79.6422647952783,2025-11-17 12:49:11.393603,2025-11-17 12:49:22.479958,0 days 00:00:11.086355,0.00040762655304914925,0.6317179112866775,0.14016792614151655,5.673777711937193,5,8,0.7189989416627334,COMPLETE
44,82.4475608811247,2025-11-17 12:49:18.742348,2025-11-17 12:49:27.883362,0 days 00:00:09.141014,0.00041450010874365817,0.6229772448545685,0.13662149393701362,0.36735534674131926,5,8,0.9999764529809673,COMPLETE
45,81.17235458229347,2025-11-17 12:49:22.482959,2025-11-17 12:49:34.113902,0 days 00:00:11.630943,0.003972241856115296,0.5967480555550941,0.13890936934513526,0.4777423546751241,6,7,0.7534493628038754,COMPLETE
46,79.29301180260228,2025-11-17 12:49:24.156631,2025-11-17 12:49:32.672045,0 days 00:00:08.515414,0.0038628840764055737,0.7008841709006465,0.1334566204919109,0.4842600755240597,6,7,0.7499215531853607,COMPLETE
47,86.55974326156229,2025-11-17 12:49:27.886358,2025-11-17 12:49:38.952797,0 days 00:00:11.066439,0.0023863017164469,0.7000285256325872,0.18074843638153776,0.2196886562976027,6,7,0.7576929151980369,COMPLETE
48,83.1272883247652,2025-11-17 12:49:28.286016,2025-11-17 12:49:36.775805,0 days 00:00:08.489789,0.006562985306506992,0.5894061782096045,0.16856414355857982,0.24228080143358052,6,7,0.7499466088019414,COMPLETE
49,82.87688786951884,2025-11-17 12:49:32.675045,2025-11-17 12:49:40.803245,0 days 00:00:08.128200,0.16483936643396027,0.58905952399609,0.17748009128932019,0.12371201199094141,6,7,0.6804029626183724,COMPLETE
50,80.07943934636154,2025-11-17 12:49:34.117904,2025-11-17 12:49:45.324489,0 days 00:00:11.206585,0.10823271218134131,0.7279179398503388,0.1720767380484299,16.16126272839538,6,6,0.6795646339109732,COMPLETE
51,82.15954296537556,2025-11-17 12:49:36.780810,2025-11-17 12:51:13.232011,0 days 00:01:36.451201,2.9783875527013647e-05,0.7319810971747506,0.010501384985468182,18.351910036590507,7,6,0.678541382878546,COMPLETE
