number,value,datetime_start,datetime_complete,duration,params_alpha,params_colsample_bytree,params_eta,params_lambda,params_max_depth,params_min_child_weight,params_subsample,state
0,1.290901890516897,2025-11-15 19:12:46.139454,2025-11-15 19:12:46.712233,0 days 00:00:00.572779,3.7517752395224554e-05,0.882070343276935,0.28481335448698436,1.0680852480422497e-08,7,6,0.7141543424648473,COMPLETE
1,1.1711557576001128,2025-11-15 19:12:46.712233,2025-11-15 19:12:47.873147,0 days 00:00:01.160914,1.0887624635732604e-05,0.9930137557010467,0.27381151684253346,17.087049071535276,10,10,0.9336784952301092,COMPLETE
2,1.1493783444522339,2025-11-15 19:12:47.873147,2025-11-15 19:12:48.282616,0 days 00:00:00.409469,1.8218032477988044,0.5480148550769397,0.25537001219209104,27.221394530216344,6,8,0.6252525273855012,COMPLETE
3,1.1750768959807265,2025-11-15 19:12:48.282616,2025-11-15 19:12:50.041883,0 days 00:00:01.759267,0.02534747154048809,0.8400784897937267,0.16031428878620033,0.00015640700977533932,14,6,0.7250422521223687,COMPLETE
4,1.2701839797528285,2025-11-15 19:12:50.041883,2025-11-15 19:12:50.420338,0 days 00:00:00.378455,1.8388606987128726e-08,0.8398209171131161,0.1865103246579097,1.9655361606938892e-05,6,10,0.8793502063427339,COMPLETE
5,1.2348412495006844,2025-11-15 19:12:50.420338,2025-11-15 19:12:53.377029,0 days 00:00:02.956691,0.00015505248636744497,0.632787549876918,0.2430615119532744,7.531672371858622e-07,15,3,0.8245373364905592,COMPLETE
6,1.2329956570569753,2025-11-15 19:12:53.377029,2025-11-15 19:12:54.291884,0 days 00:00:00.914855,2.1110131557931974e-06,0.9890792578163987,0.20313968127768142,1.0295258053639364e-05,10,9,0.5855056542557681,COMPLETE
7,1.2817106262857374,2025-11-15 19:12:54.291884,2025-11-15 19:12:55.448796,0 days 00:00:01.156912,0.0012785573005547593,0.602249925195596,0.23958247185499357,0.028548853376602124,14,10,0.5080318052390962,COMPLETE
8,1.124360197775178,2025-11-15 19:12:55.448796,2025-11-15 19:12:56.593453,0 days 00:00:01.144657,9.800648853591061e-06,0.764333331202306,0.07099533760301045,0.012993436535236217,8,1,0.822442772885418,COMPLETE
9,1.290946852984775,2025-11-15 19:12:56.593453,2025-11-15 19:12:57.731276,0 days 00:00:01.137823,0.19086621935824571,0.9943239024971064,0.2680523397976497,0.00033487666237263424,12,10,0.6985535221652048,COMPLETE
10,1.1077560118545169,2025-11-15 19:12:57.731276,2025-11-15 19:12:58.782029,0 days 00:00:01.050753,1.1472350716341732e-08,0.6964419154021396,0.06058343013862883,0.07978764667360373,8,1,0.8250474502683974,COMPLETE
11,1.1285052393240962,2025-11-15 19:12:58.782029,2025-11-15 19:12:59.714035,0 days 00:00:00.932006,1.2653970533916423e-08,0.7062389720562392,0.05503057701765201,0.0963682096985734,8,1,0.8541202442367847,COMPLETE
12,1.0923012208774707,2025-11-15 19:12:59.714035,2025-11-15 19:13:00.749245,0 days 00:00:01.035210,9.802855350879893e-07,0.7289264947124441,0.055357937586987205,0.059858842151718196,8,1,0.9766010342633985,COMPLETE
13,1.0622473058739899,2025-11-15 19:13:00.749245,2025-11-15 19:13:01.616163,0 days 00:00:00.866918,2.4509561556966276e-07,0.7153775347601943,0.01264837564235903,0.6760761163443478,9,3,0.9884497876505132,COMPLETE
14,1.064697280192174,2025-11-15 19:13:01.616163,2025-11-15 19:13:03.146723,0 days 00:00:01.530560,6.11145618715987e-07,0.752779111224039,0.012257949512634874,1.8602342844139312,11,3,0.999360616434054,COMPLETE
15,1.0664564976961377,2025-11-15 19:13:03.146723,2025-11-15 19:13:05.031327,0 days 00:00:01.884604,3.109094669499031e-07,0.774346571333831,0.017036157079232915,2.5302574037355923,12,4,0.9929065410079195,COMPLETE
16,1.1280908714721933,2025-11-15 19:13:05.031327,2025-11-15 19:13:07.039780,0 days 00:00:02.008453,0.0015571684137650431,0.6500989651485347,0.12307348671596456,1.5907243650846914,11,3,0.9068017948142132,COMPLETE
17,1.0539006402182325,2025-11-15 19:13:07.039780,2025-11-15 19:13:08.278133,0 days 00:00:01.238353,1.5623468572657067e-07,0.5031509072641821,0.011248784741438082,0.9380821816847678,11,4,0.945916092043853,COMPLETE
